1,25.562073197339913
2,19.263349093815467
4,30.787807271087363
5,18.969957723093838
6,27.87965237458313
7,24.024387042733533
8,14.392366352642288
10,19.715455468507205
12,23.328690895028114
14,20.38425404798126
15,13.580886954075158
17,25.61193210889653
20,13.595788817489517
21,34.23743192481388
22,34.04268550701304
26,16.44064140388487
27,23.192429348190196
29,21.318111793830614
30,15.108262396727076
33,30.361514351234913
34,26.451670201145696
37,38.163794400709314
45,17.661037501295578
46,13.593071645772355
49,14.851671975793819
51,13.593357756883465
52,14.1558608756193
54,21.87750698260158
55,29.620177274338136
56,29.094641795961245
59,35.505203735790325
60,20.786130576038694
61,38.8287215460889
63,13.563828914892124
64,20.445373814492786
65,31.562236480777095
66,34.030155522124446
68,20.32788198197908
73,26.88753276209143
74,35.7302203040217
76,13.635631867495073
78,28.90666873787297
81,21.35779688020108
85,30.91963411422942
89,21.04662197418559
90,38.79310472229866
92,35.56846432563475
96,19.92769743168191
97,23.173790773620834
100,25.132187827363786
101,23.796931712449137
102,25.13574113208296
103,35.50179614646276
106,19.099065275543072
107,28.344010938156124
108,14.144584064097495
112,17.072715402443094
113,30.79499603586091
114,14.436525213160843
116,15.993100537459348
120,17.07108325958595
122,27.218382610449265
124,30.938425508374717
126,17.931862655181554
132,24.775856137996826
133,14.088399537121203
134,38.71560262245406
135,29.79405561092873
136,19.386797281459714
137,14.623797246650742
138,19.827070449009696
140,33.108747735317735
141,33.97397461884775
142,13.649389497365203
144,36.550382062505314
145,29.510088394112852
146,19.811986261398623
150,14.746984133048153
153,13.635932459958157
154,19.488157837817948
155,28.61584078003185
156,36.40276558241078
158,23.597361636130206
159,24.5510651049668
162,23.1066229829378
164,38.67171164121306
167,19.448709812236338
168,16.479145228002377
170,14.425145359844235
171,15.353059132626983
173,22.336619338792254
175,31.671997112090228
176,14.021269295418465
179,21.556912530129285
181,19.242318436954605
186,13.668965520231227
190,34.66514969314382
191,28.001545329790755
194,13.563828914892124
196,24.206046289408054
198,29.931059371769912
199,27.22516604030937
200,19.2034448721341
206,18.002406887839143
210,24.16902327604447
212,31.528075910311223
214,20.587959625650278
215,15.397832764893414
216,18.63147991847905
218,18.454370725048296
219,14.129931988697393
220,24.19873793909104
221,25.97328163403651
223,25.461365395459193
224,13.547369986320692
225,29.008224137759026
229,15.345137352261748
230,14.428036887026208
231,19.62852217904006
232,19.765202567306392
233,37.95839714657456
235,14.125859251346174
236,16.445684579622984
238,22.832842187657324
241,15.313095840564676
245,19.66468794975454
246,20.886856209839824
250,21.347867696531843
253,14.912737407388194
254,35.632477348088734
259,33.26934056953971
260,33.95017481548602
261,22.396916042533892
263,18.766758214292544
269,15.82862246342076
271,23.874894006956485
274,21.000790285472352
280,22.13600739122739
281,33.655126782694694
282,26.75288542447279
284,27.400976573620913
286,13.604882787408492
287,28.55844667896276
289,17.052315675560504
293,13.823745457867126
294,28.049357515309488
295,19.79173758405857
296,28.17658885515118
298,25.195203930550555
299,18.5586754693542
302,20.478495487660574
303,18.056099878485085
304,23.378298894257743
308,24.288084035688986
309,25.74963015771772
310,29.908856142018507
312,13.86952738764486
317,29.437991587641
319,15.655267499806337
320,13.598670882646589
322,38.78830508277152
324,21.92435380568215
326,29.428538214625128
327,25.831623885145984
328,13.563828914892124
330,18.618800500645484
331,19.12161709794095
332,22.966607164279846
334,21.342113949327032
341,13.612979185454892
342,13.896175876264081
346,37.079671645409086
347,20.31472833566738
348,17.307007695599637
350,23.276866767793795
352,25.632087170556098
356,19.09522153574825
357,27.058311643691514
358,30.660115733961025
361,14.118375368928275
362,19.262429005453708
363,20.734516821566007
365,29.75741833738763
369,13.688720828534027
371,23.51193018257616
372,13.994513817285487
374,35.59955697290838
376,19.48958831295425
378,26.00981625480158
379,21.99887952172191
386,37.12292689898591
388,26.56332620010408
389,16.762048133613035
390,24.620815585914173
391,23.459878117665795
392,26.10514466878714
393,27.579280819532553
394,14.230902577464501
397,28.991820823599415
